duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,Target
230844,0,1,4,0.983,0.392,0.0274,0.958,0.0994,-30.247,0.0506,0.399,107.717,0
206960,9,0,4,0.0509,0.83,0.828,0.00824,0.331,-5.562,0.0494,0.665,89.905,1
249880,9,1,4,0.185,0.718,0.557,0.707,0.055,-10.679,0.0328,0.586,94.095,1
147773,5,0,4,0.0271,0.605,0.853,0.705,0.157,-6.886,0.0675,0.764,134.249,0
218501,8,1,3,0.21,0.795,0.585,0.0000012,0.112,-4.451,0.0374,0.934,97.479,0
268640,6,0,4,0.137,0.432,0.862,0.015,0.316,-6.088,0.0701,0.699,83.005,0
256520,8,1,4,0.0423,0.542,0.793,0.00000395,0.0814,-8.203,0.053,0.708,173.931,1
235587,8,0,4,0.00136,0.516,0.781,0.000735,0.11,-4.004,0.0364,0.897,116.793,1
207467,11,0,4,0.000616,0.455,0.858,0.000247,0.226,-5.659,0.0391,0.597,163.118,1
242973,0,1,3,0.345,0.335,0.416,0.136,0.116,-11.051,0.0348,0.223,174.464,1
515387,4,0,4,0.00067,0.539,0.828,0.421,0.154,-9.108,0.035,0.562,105.25,1
201800,1,1,4,0.111,0.804,0.921,0,0.327,-3.599,0.062,0.826,118.023,0
274107,1,1,4,0.00345,0.384,0.93,0,0.181,-3.468,0.0546,0.582,175.943,0
218920,4,0,4,0.00016,0.5,0.824,0.00161,0.0916,-5.846,0.0388,0.539,120.125,1
245467,3,1,4,0.00218,0.49,0.885,0,0.0741,-4.121,0.0396,0.64,166.996,1
183000,0,1,4,0.108,0.795,0.496,0,0.0645,-5.883,0.0722,0.874,94.01,1
154907,4,1,4,0.623,0.733,0.624,0,0.407,-9.849,0.0374,0.912,114.586,1
363000,9,1,4,0.000171,0.808,0.979,0.952,0.0574,-7.654,0.118,0.661,127.007,0
448720,0,1,4,0.64,0.32,0.62,0.0000636,0.253,-9.686,0.0594,0.472,86.327,1
279681,0,0,4,0.0249,0.591,0.523,0.212,0.116,-7.021,0.0262,0.087,114.051,1
204000,0,1,4,0.0000679,0.487,0.9,0,0.358,-4.417,0.0482,0.484,149.937,1
375933,9,1,4,0.773,0.49,0.158,0.0227,0.121,-18.148,0.04,0.0826,79.833,1
327733,4,1,4,0.417,0.814,0.634,0.00364,0.14,-13.051,0.0498,0.645,121.98,1
133120,5,0,3,0.979,0.655,0.278,0.0000474,0.276,-12.914,0.0343,0.859,92.995,1
302000,5,0,4,0.0722,0.7,0.742,0.0199,0.11,-6.777,0.0716,0.197,91.959,1
271333,2,1,4,0.303,0.43,0.463,0.0000584,0.152,-10.96,0.0442,0.66,93.405,1
280800,9,1,4,0.882,0.58,0.109,0.0000991,0.0849,-15.788,0.0739,0.203,72.418,0
247400,2,1,4,0.882,0.469,0.269,0.000402,0.123,-11.819,0.0287,0.113,111.815,1
364707,9,1,4,0.00121,0.0969,0.932,0.724,0.337,-8.658,0.11,0.0393,159.653,0
197040,7,1,4,0.0000543,0.487,0.994,0.00265,0.151,-3.633,0.175,0.0723,106.965,0
193577,7,1,4,0.0476,0.498,0.593,0.00000342,0.332,-11.72,0.0985,0.466,79.47,1
200467,2,0,4,0.116,0.61,0.872,0.147,0.152,-5.428,0.0422,0.842,164.038,1
197993,11,0,4,0.124,0.724,0.804,0,0.204,-4.614,0.0448,0.306,124.987,1
356627,6,1,4,0.0366,0.422,0.752,0.000119,0.129,-8.682,0.0449,0.403,120.471,1
258343,2,1,4,0.0291,0.641,0.922,0,0.0862,-4.457,0.0786,0.847,146.078,1
337000,2,1,1,0.84,0.0833,0.169,0.813,0.0995,-21.633,0.0479,0.0928,78.161,1
248613,10,1,4,0.843,0.626,0.0521,0.000126,0.107,-19.357,0.0382,0.194,101.477,0
293040,5,1,4,0.564,0.8,0.543,0,0.116,-9.236,0.0911,0.534,133.98,1
369600,0,1,4,0.731,0.482,0.721,0,0.189,-6.839,0.0321,0.557,95.263,1
516267,9,1,4,0.00413,0.232,0.931,0.756,0.0927,-8.804,0.0808,0.0371,122.684,0
176000,1,1,4,0.242,0.817,0.385,0.898,0.14,-9.317,0.141,0.411,100.058,0
366102,6,0,4,0.0275,0.813,0.685,0.904,0.102,-10.403,0.0696,0.694,117.995,0
250758,7,1,4,0.526,0.732,0.704,0,0.104,-6.294,0.132,0.493,89.932,0
252253,7,1,4,0.0000233,0.398,0.863,0.0000134,0.07,-3.953,0.0324,0.798,176.089,0
242000,1,0,5,0.575,0.667,0.361,0.00506,0.0805,-8.69,0.0273,0.29,134.018,1
336200,4,0,4,0.000113,0.269,0.974,0.797,0.367,-4.041,0.171,0.0489,124.981,0
210653,5,1,4,0.989,0.401,0.13,0.305,0.101,-17.638,0.0312,0.213,93.091,1
279307,11,1,4,0.375,0.651,0.888,0,0.299,-3.821,0.295,0.371,97.946,1
265827,4,1,4,0.165,0.673,0.852,0.0000382,0.153,-5.455,0.0284,0.543,132.005,0
385413,4,1,4,0.00000573,0.194,0.913,0.153,0.0872,-5.21,0.0629,0.24,114.456,0
151667,7,1,3,0.991,0.219,0.196,0.284,0.116,-14.966,0.0335,0.0364,137.149,0
153623,5,1,4,0.687,0.624,0.398,0.000252,0.28,-14.467,0.0559,0.96,115.849,0
172920,6,1,5,0.957,0.274,0.0332,0.771,0.115,-22.448,0.0341,0.139,96.934,1
225213,5,1,4,0.575,0.649,0.307,0,0.0705,-7.209,0.0756,0.713,74.833,0
228933,11,0,4,0.00338,0.522,0.892,0.00461,0.279,-6.961,0.037,0.898,86.763,0
160333,0,1,4,0.0936,0.743,0.47,0.0000315,0.186,-13.154,0.029,0.89,116.122,1
151093,1,0,4,0.475,0.581,0.41,0.0000204,0.0746,-12.617,0.0303,0.697,129.175,1
323840,10,1,4,0.251,0.664,0.953,0.236,0.171,-4.236,0.0378,0.849,128.008,0
273613,1,0,4,0,0.283,0.95,0.0104,0.0675,-6.239,0.0841,0.107,116.743,0
283872,5,1,4,0.768,0.275,0.216,0.897,0.0832,-13.818,0.0345,0.181,116.388,1
182680,9,1,4,0.00134,0.396,0.947,0,0.0705,-3.417,0.143,0.326,181.044,1
380627,5,1,4,0.986,0.515,0.331,0.87,0.251,-15.99,0.0577,0.8,110.04,0
291285,1,1,4,0.0471,0.492,0.628,0.000733,0.0957,-7.867,0.0446,0.123,117.984,0
111640,5,0,4,0.351,0.638,0.474,0.191,0.105,-12.7,0.124,0.441,179.771,1
242500,8,1,4,0.0000415,0.472,0.987,0.444,0.487,-4.227,0.197,0.0501,110.024,0
165908,1,0,4,0.119,0.636,0.901,0,0.391,-7.094,0.118,0.836,162.994,1
214680,9,0,4,0.0542,0.412,0.477,0.798,0.0975,-9.381,0.029,0.141,75.302,1
217200,9,0,4,0.409,0.85,0.938,0.000346,0.0582,-6.889,0.0415,0.84,120.826,1
283733,3,1,4,0.0869,0.594,0.946,0,0.306,-4.521,0.452,0.397,155.826,1
159083,2,1,4,0.129,0.933,0.656,0,0.161,-5.85,0.322,0.934,119.987,0
180267,9,1,4,0.0111,0.814,0.482,0.00000157,0.0476,-10.493,0.0588,0.615,148.404,1
331733,5,1,4,0.0131,0.7,0.861,0.000207,0.0751,-5.821,0.125,0.773,128.032,1
203074,8,1,4,0.054,0.82,0.656,0,0.0566,-5.083,0.0761,0.778,92.959,0
215173,7,1,4,0.0221,0.733,0.731,0.00000378,0.165,-5.418,0.037,0.625,119.017,0
227627,1,1,4,0.358,0.324,0.84,0.000239,0.367,-7.31,0.0489,0.576,136.136,1
167407,9,1,4,0.0144,0.448,0.84,0,0.112,-5.722,0.0609,0.262,102.883,0
217533,9,1,4,0.0221,0.706,0.39,0.0000381,0.0944,-13.673,0.0324,0.839,90.584,1
159227,0,0,4,0.00127,0.117,0.97,0.109,0.328,-3.322,0.0979,0.0374,94.493,0
229601,1,1,4,0.199,0.893,0.463,0,0.318,-5.301,0.36,0.591,81.026,0
134253,0,1,4,0.14,0.817,0.672,0.00000849,0.053,-6.715,0.106,0.899,145.907,0
175893,5,0,4,0.0869,0.506,0.442,0.00239,0.0846,-13.268,0.0276,0.532,105.826,1
272947,9,1,4,0.0715,0.521,0.977,0.0000044,0.32,-2.522,0.133,0.723,165.014,0
378973,11,1,3,0.724,0.65,0.607,0.901,0.16,-12.421,0.0976,0.384,102.052,0
262334,2,1,4,0.0000446,0.257,0.989,0.0167,0.358,-5.005,0.127,0.0935,121.061,0
249560,9,1,4,0.0515,0.743,0.5,0,0.0373,-14.105,0.0513,0.903,112.989,1
245000,0,1,4,0.00000209,0.428,0.915,0.728,0.126,-4.015,0.0514,0.464,96.054,1
183880,7,1,4,0.111,0.422,0.411,0.00113,0.324,-9.004,0.0257,0.393,82.737,1
244842,1,0,3,0.943,0.0686,0.186,0.889,0.108,-17.679,0.0346,0.0363,75.481,1
127059,10,0,4,0.0101,0.795,0.484,0,0.0995,-9.872,0.326,0.388,135.903,0
290946,0,1,4,0.000213,0.219,0.8,0.0179,0.0863,-6.143,0.0402,0.261,96.145,1
153693,2,1,4,0.406,0.653,0.519,0.0209,0.101,-10.164,0.0497,0.822,98.883,1
320528,10,0,4,0.258,0.686,0.609,0.00015,0.113,-11.469,0.0444,0.719,127.736,1
305600,2,0,3,0.0249,0.132,0.435,0.00598,0.111,-9.381,0.0291,0.0679,201.493,1
456867,0,1,4,0.753,0.384,0.438,0,0.101,-9.149,0.0361,0.286,87.624,1
257907,3,0,4,0.0505,0.782,0.866,0.0000139,0.218,-3.763,0.0489,0.896,138.859,1
242000,2,0,4,0.845,0.247,0.263,0.437,0.114,-14.501,0.0313,0.066,80.057,1
365666,1,1,3,0.788,0.0613,0.000905,0.511,0.112,-29.789,0.0771,0.0305,73.348,0
209480,6,1,4,0.0373,0.423,0.543,0.0000115,0.145,-7.78,0.0533,0.338,117.224,1
235893,6,1,4,0.0000126,0.243,0.937,0.575,0.0981,-3.875,0.146,0.246,139.911,0
201693,7,1,4,0.00251,0.529,0.932,0.00109,0.136,-7.501,0.0488,0.571,138.158,1
214960,8,1,4,0.407,0.783,0.768,0,0.0981,-5.41,0.054,0.331,130.01,0
338227,7,0,4,0.222,0.344,0.56,0.00141,0.679,-8.363,0.031,0.345,89.193,0
240067,11,1,4,0.000222,0.239,0.989,0.795,0.105,-4.11,0.151,0.0659,108.772,0
199907,4,0,4,0.000481,0.589,0.89,0.00082,0.201,-3.719,0.0603,0.692,90.598,1
172867,8,1,4,0.261,0.547,0.82,0,0.3,-6.728,0.0805,0.933,118.208,1
354600,2,1,4,0.536,0.166,0.45,0.407,0.0601,-7.12,0.0305,0.0662,142.243,1
344267,8,1,4,0.00256,0.69,0.827,0.524,0.121,-7.126,0.0416,0.28,120.021,1
174360,7,1,4,0.699,0.502,0.333,0,0.222,-10.914,0.0264,0.729,96.982,1
183307,7,1,4,0.185,0.491,0.583,0,0.406,-10.964,0.0376,0.908,150.566,1
209960,1,0,4,0.146,0.771,0.264,0.000524,0.066,-10.377,0.0745,0.66,164.427,0
348400,2,1,4,0.899,0.457,0.25,0.0896,0.109,-15.669,0.0269,0.0739,145.879,1
357960,3,0,4,0.187,0.663,0.703,0.326,0.319,-12.125,0.0562,0.299,117.953,0
205295,5,0,4,0.000224,0.374,0.564,0.0000695,0.117,-7.809,0.0335,0.153,172.043,1
304240,4,1,4,0.506,0.225,0.511,0.918,0.108,-9.316,0.0339,0.117,114.255,1
196467,2,0,4,0.676,0.489,0.349,0.0789,0.0866,-14.295,0.0323,0.622,124.348,1
420347,2,1,4,0.0000605,0.611,0.839,0.845,0.0643,-9.492,0.0388,0.0759,140.001,0
186667,7,0,4,0.343,0.836,0.691,0,0.132,-8.679,0.145,0.644,135.018,0
201160,3,0,4,0.00341,0.458,0.849,0.0000012,0.161,-4.244,0.0404,0.389,89.916,1
200307,4,0,4,0.00719,0.654,0.81,0.00251,0.165,-6.26,0.0288,0.661,114.623,1
163880,0,1,4,0.445,0.68,0.693,0,0.208,-7.234,0.0435,0.851,114.948,1
301000,8,1,4,0.00296,0.569,0.954,0,0.224,-4.875,0.106,0.225,127.882,0
224528,11,0,4,0.012,0.59,0.538,0.582,0.29,-9.367,0.0266,0.548,106.6,1
218627,11,0,4,0.00109,0.522,0.964,0.000389,0.0387,-2.645,0.095,0.51,170.944,1
250720,1,1,4,0.0000486,0.402,0.939,0,0.299,-3.852,0.0809,0.588,187.149,0
200047,0,0,4,0.909,0.804,0.0966,0.000841,0.111,-14.834,0.0516,0.229,111.083,0
334973,4,0,4,0.874,0.571,0.376,0.0559,0.522,-10.433,0.0303,0.18,129.884,0
258667,8,1,4,0.0557,0.545,0.719,0.00000121,0.0922,-7.018,0.0301,0.632,96.59,1
256613,8,1,4,0.568,0.23,0.492,0.00000818,0.176,-5.767,0.0317,0.262,160.139,1
171881,5,1,4,0.12,0.692,0.855,0.0636,0.339,-6.525,0.0466,0.722,95.235,1
229693,2,1,4,0.0182,0.854,0.688,0.578,0.104,-7.354,0.0404,0.729,122.987,1
157008,2,1,4,0.00638,0.703,0.479,0,0.389,-6.33,0.0763,0.379,139.034,0
278680,4,1,4,0.000373,0.398,0.952,0.0000775,0.1,-6.042,0.061,0.584,122.093,1
147147,0,1,4,0.525,0.67,0.365,0,0.0575,-10.158,0.0564,0.45,119.344,1
226126,8,1,4,0.0000236,0.451,0.998,0.00785,0.317,-3.595,0.229,0.0397,122.543,0
176316,9,0,4,0.647,0.823,0.461,0.327,0.14,-12.75,0.0366,0.798,114.026,1
179155,0,1,4,0.00286,0.687,0.799,0.0565,0.21,-1.498,0.0354,0.67,142,1
218733,1,1,4,0.638,0.418,0.452,0.00026,0.0959,-13.099,0.0356,0.168,175.088,1
383053,4,1,4,0.0000305,0.168,0.974,0.641,0.0752,-9.116,0.112,0.0943,93.424,0
194851,1,1,3,0.392,0.394,0.578,0.887,0.126,-7.568,0.0513,0.358,139.083,0
430347,2,0,4,0.812,0.413,0.683,0.189,0.148,-7.977,0.0808,0.148,129.42,0
212500,1,0,4,0.517,0.62,0.712,0,0.213,-13.615,0.472,0.78,90.022,0
216881,2,1,4,0.0625,0.515,0.748,0.0000038,0.384,-5.855,0.031,0.394,110.571,1
187819,10,0,4,0.0978,0.654,0.792,0,0.731,-2.018,0.0346,0.172,94.132,0
187347,2,1,4,0.04,0.473,0.956,0,0.361,-3.264,0.0863,0.539,99.111,0
321093,5,1,4,0.0518,0.268,0.742,0,0.626,-4.939,0.0355,0.416,159.779,1
387000,8,0,4,0.135,0.282,0.401,0.00109,0.18,-12.308,0.0338,0.101,108.23,1
275933,1,0,4,0.0055,0.642,0.988,0.748,0.74,-2.269,0.0833,0.567,160.997,0
256493,4,0,4,0.00681,0.399,0.747,0.00327,0.205,-5.472,0.031,0.278,150.053,1
214400,8,0,4,0.0251,0.743,0.675,0.000717,0.0685,-4.267,0.0953,0.59,92.909,1
123801,7,1,4,0.00592,0.601,0.866,0.0000282,0.102,-4.674,0.0355,0.961,120.126,0
202547,1,1,4,0.199,0.799,0.539,0.0000166,0.165,-6.351,0.0421,0.394,136.948,1
326800,1,1,4,0.00103,0.559,0.92,0.815,0.0844,-8.707,0.101,0.39,119.998,1
224547,11,0,4,0.0765,0.547,0.8,0,0.0973,-7.397,0.0326,0.517,112.248,1
235493,6,1,4,0.0675,0.568,0.958,0.0000989,0.214,-4.339,0.0643,0.575,136.026,0
201726,6,0,4,0.00616,0.288,0.758,0,0.303,-5.692,0.0371,0.619,97.094,1
307920,9,0,4,0.00395,0.707,0.673,0.00291,0.0446,-7.213,0.0409,0.665,118.999,0
186400,2,1,4,0.739,0.757,0.25,0,0.334,-21.188,0.766,0.572,120.378,0
347387,6,1,4,0.00625,0.292,0.979,0.818,0.1,-5.07,0.259,0.122,142.645,0
175240,1,1,4,0.0923,0.789,0.494,0.000408,0.144,-13.702,0.0456,0.826,104.593,1
388080,1,1,4,0.364,0.487,0.669,0.877,0.154,-7.528,0.223,0.445,72.101,0
207360,0,1,4,0.00000808,0.426,0.951,0.0149,0.3,-4.143,0.0709,0.284,92.508,0
62855,10,1,4,0.728,0.691,0.754,0,0.218,-4.109,0.0495,0.973,152.947,0
223452,10,1,4,0.677,0.445,0.528,0,0.155,-7.243,0.0744,0.511,203.155,0
299999,1,1,3,0.959,0.205,0.255,0.00242,0.131,-16.186,0.0429,0.101,149.361,1
192867,2,1,4,0.0745,0.687,0.704,0,0.0924,-7.923,0.0423,0.843,131.704,1
248440,2,1,4,0.422,0.671,0.711,0,0.104,-7.813,0.0478,0.466,113.809,1
259947,9,0,4,0.0302,0.533,0.376,0.248,0.0926,-11.913,0.0393,0.187,165.007,1
248933,11,0,4,0.000182,0.334,0.915,0,0.137,-2.124,0.0848,0.478,148.995,0
106133,4,0,4,0.00294,0.299,0.713,0.846,0.106,-6.754,0.0375,0.336,97.195,1
301730,4,1,4,0.0665,0.428,0.599,0.00000986,0.137,-2.135,0.0286,0.134,125.83,1
182066,8,1,4,0.0172,0.835,0.741,0.0577,0.0826,-1.609,0.0339,0.612,111.963,1
240280,1,1,4,0.338,0.63,0.608,0.000288,0.665,-7.273,0.225,0.406,99.948,1
438266,5,0,4,0.412,0.785,0.692,0.924,0.0622,-10.475,0.068,0.842,114.996,0
278373,3,1,4,0.108,0.359,0.648,0.0135,0.0555,-7.06,0.035,0.133,111.733,1
287733,7,1,4,0.0771,0.712,0.967,0,0.356,-5.206,0.047,0.895,145.024,1
198000,6,0,4,0.599,0.745,0.506,0.934,0.0999,-14.613,0.07,0.516,117.993,0
259067,5,1,4,0.427,0.796,0.362,0.00393,0.111,-10.958,0.03,0.561,105.178,0
198087,0,1,4,0.886,0.774,0.328,0.855,0.104,-10.635,0.0473,0.656,104.51,0
383973,2,0,4,0.0275,0.332,0.826,0.0084,0.234,-7.269,0.0497,0.216,125.636,1
220987,9,1,4,0.0569,0.644,0.741,0.00000112,0.193,-5.84,0.0235,0.693,102.007,1
274160,7,1,4,0.0204,0.478,0.854,0.00000121,0.115,-5.454,0.0289,0.274,91.854,1
255532,9,1,4,0.0318,0.847,0.629,0,0.152,-5.81,0.102,0.109,135.976,0
238107,2,1,4,0.105,0.386,0.916,0.00991,0.325,-5.955,0.0741,0.775,135.642,1
259720,0,1,4,0.0572,0.573,0.712,0,0.167,-5.976,0.0732,0.346,140.012,1
111688,2,1,4,0.1,0.709,0.552,0.867,0.109,-9.749,0.0353,0.345,119.977,0
256000,5,1,4,0.212,0.623,0.449,0,0.0613,-13.333,0.0253,0.572,84.383,1
250440,6,0,3,0.172,0.821,0.66,0,0.189,-5.67,0.0321,0.766,106.956,0
215249,8,1,4,0.0836,0.845,0.628,0,0.0347,-4.382,0.358,0.802,80.974,0
463439,7,0,4,0.674,0.173,0.279,0.674,0.0795,-15.296,0.0333,0.0686,105.143,1
189747,9,1,4,0.0113,0.463,0.952,0,0.0715,-3.828,0.147,0.429,170.066,1
290147,5,1,4,0.0194,0.369,0.467,0.46,0.109,-9.018,0.0274,0.174,94.473,1
106680,2,1,4,0.976,0.576,0.202,0.00389,0.107,-11.842,0.0481,0.586,175.544,0
220960,0,1,4,0.0864,0.629,0.876,0.0000772,0.0431,-10.141,0.0444,0.358,118.01,1
122760,7,1,4,0.126,0.68,0.626,0.0000013,0.0995,-8.519,0.0255,0.96,104.333,1
242013,1,1,4,0.0205,0.845,0.601,0,0.385,-5.283,0.161,0.329,74.008,1
290933,3,1,4,0.0375,0.539,0.599,0,0.0754,-10.638,0.0483,0.636,167.7,1
457617,8,1,4,0.232,0.458,0.404,0.196,0.0935,-13.453,0.0414,0.464,114.545,0
172427,9,0,4,0.567,0.788,0.744,0,0.113,-4.346,0.0696,0.711,103.099,0
193561,9,0,3,0.52,0.666,0.715,0,0.465,-5.311,0.0374,0.736,115.874,0
130351,1,1,4,0.0554,0.598,0.406,0,0.112,-10.272,0.127,0.116,139.799,0
193373,6,0,4,0.00000472,0.309,0.91,0.000774,0.0396,-4.845,0.136,0.363,104.431,0
236508,7,0,4,0.000973,0.51,0.903,0.785,0.2,-9.99,0.081,0.152,138.022,0
202247,4,0,4,0.0287,0.712,0.703,0,0.13,-6.174,0.199,0.452,89.024,0
348227,5,1,4,0.179,0.744,0.502,0.000172,0.19,-7.705,0.0359,0.655,112.345,1
221000,11,1,4,0.00113,0.53,0.873,0.00000126,0.161,-3.923,0.26,0.69,158.965,0
126880,0,1,4,0.0514,0.887,0.441,0.00667,0.0338,-8.98,0.114,0.715,129.908,1
191880,7,1,4,0.00957,0.628,0.676,0.0000265,0.102,-5.911,0.0916,0.75,85.984,1
247267,8,1,4,0.0239,0.589,0.911,0,0.0917,-3.325,0.0358,0.742,129.014,0
196707,11,1,4,0.106,0.608,0.816,0,0.247,-4.207,0.0296,0.466,117.366,1
1060186,1,0,4,0.0000328,0.194,0.972,0.476,0.0732,-3.038,0.342,0.117,78.484,0
285532,8,0,3,0.928,0.249,0.12,0.968,0.0672,-22.729,0.032,0.0739,95.766,1
276880,9,1,4,0.00145,0.536,0.901,0.0186,0.06,-7.211,0.0374,0.666,87.559,1
225307,2,1,4,0.00246,0.657,0.679,0,0.211,-5.511,0.0269,0.331,120.007,1
256482,1,1,3,0.00017,0.205,0.871,0.839,0.381,-6.584,0.109,0.279,199.786,0
255693,2,0,1,0.859,0.142,0.113,0.838,0.107,-25.362,0.0415,0.0697,98.575,1
160592,3,0,4,0.867,0.665,0.111,0.00448,0.114,-21.72,0.0315,0.314,109.989,0
258356,8,1,4,0.433,0.573,0.424,0,0.104,-5.192,0.0388,0.749,135.154,0
218933,8,1,3,0.000264,0.413,0.873,0.00249,0.204,-4.151,0.0536,0.48,116.68,1
213173,4,1,4,0.508,0.43,0.485,0.00000101,0.117,-7.271,0.0592,0.519,150.956,1
267973,4,0,4,0.0000137,0.36,0.905,0.00000751,0.0753,-3.808,0.0812,0.309,144.544,1
298333,10,0,4,0.000048,0.427,0.938,0.00133,0.079,-3.828,0.0706,0.502,181.91,0
135047,0,1,3,0.949,0.652,0.164,0.735,0.131,-13.711,0.0399,0.429,94.577,0
315007,10,1,4,0.537,0.395,0.397,0.0000675,0.125,-9.125,0.0334,0.229,131.527,0
234566,2,1,4,0.227,0.362,0.586,0.0000786,0.0952,-8.689,0.0283,0.38,178.533,0
178067,3,0,1,0.834,0.516,0.564,0,0.199,-5.839,0.0562,0.769,101.434,0
194080,0,1,4,0.102,0.764,0.802,0,0.189,-4.217,0.0351,0.323,132.02,0
191227,2,1,4,0.000121,0.253,0.804,0.000297,0.0659,-8.197,0.0378,0.339,103.442,1
251797,5,1,3,0.0158,0.22,0.985,0.637,0.296,-4.335,0.0813,0.0314,101.328,0
82408,10,0,3,0.983,0.335,0.0659,0.904,0.261,-24.126,0.0528,0.149,76.2,0
245426,6,0,4,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,0.243,120.006,1
168547,8,1,4,0.271,0.621,0.457,0,0.0919,-6.708,0.0385,0.79,154.209,0
258040,3,0,4,0.0491,0.779,0.867,0.00000798,0.197,-3.704,0.0457,0.915,138.858,1
298773,4,0,4,0.0279,0.765,0.29,0,0.571,-17.117,0.139,0.506,92.409,1
114390,9,1,4,0.011,0.594,0.828,0,0.343,-6.574,0.0331,0.287,84.486,0
241960,0,1,4,0.00133,0.532,0.935,0.00000837,0.106,-4.798,0.0619,0.309,128.025,1
120085,5,1,5,0.189,0.959,0.255,0.0000175,0.0793,-11.505,0.555,0.797,117.288,0
271000,9,0,4,0.106,0.532,0.728,0.0108,0.0849,-9.079,0.0352,0.69,134.303,1
384680,7,0,4,0,0.168,0.917,0.815,0.217,-6.882,0.092,0.0388,126.099,0
194088,7,1,4,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,0.562,135.128,1
228612,0,1,3,0.959,0.441,0.127,0.00342,0.153,-13.117,0.0486,0.255,175.254,0
260427,1,1,4,0.122,0.739,0.576,0.00206,0.0482,-12.024,0.0472,0.78,108.81,1
203893,7,1,4,0.0934,0.795,0.564,0.000531,0.0631,-10.482,0.0392,0.961,124.166,1
169067,4,1,3,0.829,0.524,0.258,0.00164,0.328,-14.827,0.0287,0.349,111.937,1
311867,7,1,4,0.0101,0.571,0.8,0.0000729,0.111,-4.131,0.0292,0.335,104.377,1
198862,5,0,4,0.535,0.417,0.408,0.655,0.102,-13.343,0.0761,0.233,165.799,1
219480,5,0,4,0.0463,0.712,0.799,0,0.0836,-3.44,0.0329,0.7,93.015,1
230693,11,1,4,0.468,0.631,0.774,0,0.281,-2.459,0.3,0.44,79.745,1
240080,2,0,4,0.0897,0.715,0.838,0,0.15,-6.077,0.118,0.497,120.007,1
429973,5,0,3,0.306,0.57,0.225,0.0586,0.0689,-17.168,0.029,0.408,151.78,0
227373,2,0,4,0.343,0.714,0.723,0.00231,0.0822,-7.631,0.247,0.79,90.022,0
43200,6,1,4,0.808,0.888,0.526,0,0.372,-7.408,0.346,0.948,116.222,0
422933,9,1,4,0.000212,0.274,0.726,0.0113,0.0993,-11.541,0.0449,0.426,146.449,1
214728,8,1,4,0.116,0.719,0.625,0.000401,0.0314,-11.06,0.0441,0.791,121.672,0
195493,7,1,3,0.1,0.461,0.446,0,0.169,-7.703,0.0267,0.375,139.868,1
223707,1,1,4,0.864,0.726,0.157,0.000663,0.103,-7.494,0.0351,0.637,74.566,0
393867,4,1,4,0.721,0.704,0.408,0.104,0.141,-13.558,0.0346,0.264,122.544,1
164000,2,1,4,0.179,0.464,0.519,0.837,0.135,-10.961,0.0298,0.383,173.332,0
538000,5,1,4,0.995,0.48,0.0381,0.888,0.0704,-26.746,0.0569,0.137,77.273,1
206947,2,1,4,0.289,0.605,0.573,0.0406,0.133,-7.804,0.037,0.581,107.882,1
139413,10,0,5,0.963,0.702,0.0859,0.892,0.12,-18.938,0.0367,0.215,124.03,0
555025,1,1,4,0.00000695,0.814,0.867,0.892,0.0706,-10.941,0.0468,0.697,124.995,0
225493,7,0,4,0.0000165,0.556,0.909,0.0875,0.613,-1.678,0.0772,0.297,123.985,0
202227,5,0,5,0.0104,0.381,0.964,0.0863,0.129,-3.726,0.146,0.405,144.017,0
290707,2,1,4,0.167,0.454,0.229,0.102,0.202,-12.592,0.0297,0.134,73.552,1
303979,1,1,4,0.718,0.586,0.455,0.799,0.117,-10.824,0.0266,0.329,97.628,0
378907,0,1,4,0.205,0.469,0.621,0.000776,0.135,-6.763,0.0253,0.395,175.906,1
182448,8,0,3,0.267,0.807,0.63,0,0.0802,-7.591,0.331,0.653,137.112,0
229213,0,1,4,0.0227,0.423,0.943,0,0.0798,-2.808,0.498,0.165,139.48,0
311694,10,1,4,0.0847,0.745,0.431,0.873,0.0896,-10.317,0.12,0.861,170.05,0
277773,11,0,4,0.00165,0.497,0.947,0,0.116,-4.343,0.0545,0.524,175.951,0
243227,10,1,4,0.112,0.584,0.536,0,0.456,-8.158,0.0279,0.44,126.996,1
133891,9,1,4,0.00763,0.718,0.95,0.866,0.0848,-5.887,0.0779,0.961,80.005,0
214733,11,0,4,0.954,0.072,0.0614,0.423,0.0898,-17.901,0.0403,0.0395,76.791,1
127467,4,0,4,0.00371,0.494,0.857,0.0115,0.0718,-8.799,0.0624,0.536,176.059,0
168209,0,1,4,0.1,0.776,0.824,0.773,0.0829,-6.12,0.0591,0.935,112.079,0
212000,9,1,4,0.0271,0.43,0.971,0.0000216,0.185,-3.845,0.0524,0.764,151.219,1
218213,1,1,4,0.0634,0.778,0.88,0,0.0734,-5.357,0.0934,0.669,100.016,0
103853,7,1,4,0.706,0.637,0.818,0.205,0.322,-8.56,0.0428,0.945,112.966,0
278640,7,1,4,0.00208,0.63,0.837,0.255,0.845,-3.791,0.429,0.579,144.996,0
295600,9,1,3,0.245,0.42,0.33,0.000679,0.0677,-13.925,0.0275,0.175,157.143,1
